0,0501910575130913
0,0117119920079348
0,175249297178921
0,161154858266172
0,300050926346263
0,204993154809477
0,263048511858836
0,410144232545226
0,350245579053111
0,669073800531165
0,447780835921241
0,57974463384857
0,738304106265465
0,791108346632507
0,737521009766715
0,924577018583598
0,823800228899257
0,902449287748201
0,783117856668358
0,785744863157575
0,959559854823719
1,10795517481224
1,12719974809263
1,13170952973321
0,941605225878408
1,0006454502864
1,13109317772776
0,896518580966
0,989528716225632
0,881078860535929
0,959244284411369
1,00779915333397
0,951721457029092
0,984459073967541
0,786186499727051
0,884205583755158
0,870916715014663
0,712615236226065
0,569460372341562
0,747075971110204
0,516458464878292
0,621266686077269
0,451475505531801
0,340235060333495
0,486438236325502
0,196369241502443
0,196524684593233
0,0432150287574256
0,206969765549034
0,132338547121349
0,0216857033580011
-0,121301986911398
-0,148027352764272
-0,200329468767873
-0,341299604143528
-0,248609269028017
-0,414526896052557
-0,365869374851746
-0,601969946353962
-0,635522524566548
-0,675286859639986
-0,497315228708611
-0,557834948928035
-0,623383740359871
-0,795865323822393
-0,877455396674455
-0,799313004447764
-0,781113392113322
-0,934957225962517
-0,888368626760093
-1,08631128280793
-0,8231687850186
-0,991469227919782
-1,07388719695621
-0,921142882227323
-0,927347871052263
-0,97878786465731
-0,912069291201513
-1,11141742443334
-1,06276822928855
-1,04865718191969
-0,802955069243024
-0,932471023281784
-0,789024560621512
-0,803929247935275
-0,892729077359205
-0,820207774612659
-0,819537387158747
-0,634196313508894
-0,606384459353142
-0,61660563802694
-0,645744557936006
-0,528302111527372
-0,291581614047206
-0,321382282458207
-0,370863861311765
-0,140373471549793
-0,173655688699736
-0,0359367022318357
-0,026449752071539
-0,00807399240931237
0,0650207105445936
0,160885802749945
0,0771986689597396
0,303081362787114
0,33487700314036
0,468383744011129
0,33444634952428
0,54151035523606
0,520153630570029
0,478542795385885
0,660564917785289
0,723175877864105
0,852526104846523
0,918006860330214
0,744282651899649
0,861669338875302
0,765325399139609
0,819601943478263
0,837725169343348
1,08190132734996
0,95375552343766
0,876718427756879
1,08053367893988
0,91784365480834
1,12425167796167
1,0395782234814
0,99832372812296
1,00336116637793
0,95690255578384
1,06498091114527
0,784878405290668
1,04506461276396
0,860424420398885
0,907805531268854
0,858774819252578
0,711370771752818
0,661095983749075
0,567026431246224
0,50155134006746
0,553402659499207
0,42705388670036
0,481016914747477
0,341391929911277
0,357995221504258
0,406644362121325
0,249732033789872
0,1668640812524
0,261625975045191
0,0238558137485248
0,0704004012073396
0,00609585850744643
-0,176793817173115
-0,156344785190908
-0,193605249244443
-0,452674667575846
-0,410736857180144
-0,329057018487385
-0,362164564590327
-0,456098315800966
-0,453888057062748
-0,693785143713276
-0,647365282101278
-0,807942659424832
-0,750522120517432
-0,923772689166508
-0,811835876245912
-0,972206966946025
-0,995158499290304
-0,982452011694013
-0,807059706230038
-1,03378042256557
-1,12615917543304
-1,09187847910356
-0,906106770662465
-0,910793599149116
-0,862528925247561
-0,86370748111505
-1,03415026040543
-0,996804920977497
-0,978258303441056
-1,01811907598435
-0,88532208562098
-0,966709377096393
-0,776820250536702
-0,914390296044145
-0,714362058247119
-0,770178915000845
-0,605925321976636
-0,580700029263509
-0,645826441401933
-0,542102857562211
-0,519626745767997
-0,473439763908124
-0,488305716078189
-0,437449751686184
-0,245055937753459
-0,259555360419098
-0,0801230359590134
-0,10857547440073
-0,0852759999922835
0,00932163457393569
0,0447361285727063
0,225938263389815
0,215347052836394
0,294203338536665
0,430471536943228
0,323671167262788
0,570458927248167
0,651293713565966
0,458218457428307
0,615993146571237
0,682721070200556
0,726368178299108
0,727032190617165
0,880845461218215
0,918050486209831
0,853479882441246
0,90793402701473
0,904729591333249
0,929738318492365
0,89187417948161
0,957353861391918
0,994647975522456
0,852981073249413
0,999861554165772
1,12029122017506
1,04549193047063
0,852293317850559
1,03852455772312
0,886217649252084
0,987037016419779
0,8376127565776
1,01981730675598
0,750970847162876
0,684872773701866
0,91235643918873
0,859505326979804
0,777075924722064
0,569334002069729
0,56965364788217
0,543674785327396
0,501426814893275
0,538522838447599
0,404003989551468
0,421995329960383
0,393828541827216
0,301697373559189
0,27074249489732
0,0203695708099775
-0,052566636501609
-0,186741090997855
-0,0510255724289443
-0,267535540907989
-0,123567962716039
-0,167995331202768
-0,247071366785843
-0,359320989247207
-0,448562388601323
-0,419442501955786
-0,575274718360104
-0,778865553128845
-0,807072615835399
-0,860616089352004
-0,740618775628306
-0,846255638253199
-0,948955791273605
-0,872054660966673
-0,96448174173174
-0,999524635856352
-0,871482564347383
-0,875808618461764
-0,948054185607239
-1,07132905756936
-0,855353337055527
-0,879577506633744
-0,944820169349407
-0,980202956016331
-0,866044731870057
-1,07701847037548
-0,946744935274299
-1,07223937159748
-0,847270403125443
-0,814290982685214
-0,872231210888476
-0,900316608432031
-0,637971691862177
-0,866440015470123
-0,81656972214794
-0,722214049742567
-0,683393977346947
-0,61085321936648
-0,534819578526273
-0,300046084277466
-0,299136392778566
-0,336118353887654
-0,268727705392304
-0,186472030346135
-0,19289547231182
-0,14008375726683
