0
0,587785252292473
0,951056516295154
0,951056516295154
0,587785252292473
1,22460635382238E-16
-0,587785252292473
-0,951056516295154
-0,951056516295154
-0,587785252292473
-2,44921270764475E-16
0,587785252292473
0,951056516295154
0,951056516295153
0,587785252292473
3,67381906146713E-16
-0,587785252292473
-0,951056516295154
-0,951056516295153
-0,587785252292473
-4,89842541528951E-16
0,587785252292474
0,951056516295153
0,951056516295154
0,587785252292472
-1,16405366248906E-15
-0,587785252292475
-0,951056516295153
-0,951056516295154
-0,587785252292474
-7,34763812293426E-16
0,587785252292472
0,951056516295153
0,951056516295153
0,587785252292471
-2,69548923112484E-15
-0,587785252292475
-0,951056516295153
-0,951056516295154
-0,587785252292474
-9,79685083057902E-16
0,587785252292475
0,951056516295154
0,951056516295153
0,587785252292474
1,10214571844014E-15
-0,587785252292472
-0,951056516295153
-0,951056516295153
-0,587785252292471
2,32810732497812E-15
0,587785252292475
0,951056516295155
0,951056516295153
0,587785252292474
-2,20564668959589E-15
-0,587785252292472
-0,951056516295154
-0,951056516295154
-0,587785252292471
-1,46952762458685E-15
0,587785252292475
0,951056516295153
0,951056516295153
0,587785252292474
-1,96072541883141E-15
-0,587785252292478
-0,951056516295154
-0,951056516295152
-0,587785252292472
5,39097846224967E-15
0,587785252292475
0,951056516295155
0,951056516295155
0,587785252292475
-1,71580414806694E-15
-0,587785252292472
-0,951056516295154
-0,951056516295154
-0,587785252292472
-1,9593701661158E-15
0,587785252292474
0,951056516295155
0,951056516295153
0,587785252292469
-1,47088287730246E-15
-0,587785252292477
-0,951056516295156
-0,951056516295154
-0,587785252292478
-2,20429143688028E-15
0,587785252292474
0,951056516295153
0,951056516295153
0,587785252292475
-1,22596160653798E-15
-0,587785252292477
-0,951056516295154
-0,951056516295152
-0,587785252292472
