0
0,0627905195293134
0,125333233564304
0,187381314585725
0,248689887164855
0,309016994374947
0,368124552684678
0,425779291565073
0,481753674101715
0,535826794978997
0,587785252292473
0,63742398974869
0,684547105928689
0,728968627421412
0,770513242775789
0,809016994374947
0,844327925502015
0,876306680043864
0,90482705246602
0,929776485888251
0,951056516295154
0,968583161128631
0,982287250728689
0,992114701314478
0,998026728428272
1
0,998026728428272
0,992114701314478
0,982287250728689
0,968583161128631
0,951056516295154
0,929776485888251
0,904827052466019
0,876306680043863
0,844327925502015
0,809016994374947
0,770513242775789
0,728968627421412
0,684547105928689
0,63742398974869
0,587785252292473
0,535826794978997
0,481753674101715
0,425779291565072
0,368124552684678
0,309016994374948
0,248689887164855
0,187381314585725
0,125333233564304
0,0627905195293136
1,22460635382238E-16
-0,0627905195293133
-0,125333233564304
-0,187381314585724
-0,248689887164855
-0,309016994374947
-0,368124552684678
-0,425779291565073
-0,481753674101715
-0,535826794978997
-0,587785252292473
-0,63742398974869
-0,684547105928689
-0,728968627421411
-0,770513242775789
-0,809016994374947
-0,844327925502015
-0,876306680043864
-0,90482705246602
-0,929776485888251
-0,951056516295154
-0,968583161128631
-0,982287250728689
-0,992114701314478
-0,998026728428272
-1
-0,998026728428272
-0,992114701314478
-0,982287250728689
-0,968583161128631
-0,951056516295154
-0,929776485888251
-0,90482705246602
-0,876306680043863
-0,844327925502015
-0,809016994374948
-0,770513242775789
-0,728968627421412
-0,684547105928689
-0,63742398974869
-0,587785252292473
-0,535826794978997
-0,481753674101715
-0,425779291565073
-0,368124552684678
-0,309016994374948
-0,248689887164854
-0,187381314585725
-0,125333233564305
-0,0627905195293133
-2,44921270764475E-16
0,0627905195293137
0,125333233564304
0,187381314585725
0,248689887164855
0,309016994374947
0,368124552684677
0,425779291565073
0,481753674101715
0,535826794978997
0,587785252292473
0,63742398974869
0,684547105928689
0,728968627421411
0,770513242775789
0,809016994374947
0,844327925502015
0,876306680043864
0,90482705246602
0,929776485888251
0,951056516295154
0,968583161128631
0,982287250728689
0,992114701314478
0,998026728428272
1
0,998026728428272
0,992114701314478
0,982287250728689
0,968583161128631
0,951056516295154
0,929776485888252
0,904827052466019
0,876306680043863
0,844327925502015
0,809016994374948
0,770513242775789
0,728968627421411
0,684547105928688
0,63742398974869
0,587785252292473
0,535826794978996
0,481753674101715
0,425779291565072
0,368124552684678
0,309016994374948
0,248689887164855
0,187381314585726
0,125333233564306
0,0627905195293134
3,67381906146713E-16
-0,0627905195293127
-0,125333233564303
-0,187381314585723
-0,248689887164855
-0,309016994374947
-0,368124552684677
-0,425779291565072
-0,481753674101716
-0,535826794978997
-0,587785252292473
-0,637423989748689
-0,684547105928689
-0,728968627421412
-0,770513242775789
-0,809016994374947
-0,844327925502016
-0,876306680043864
-0,90482705246602
-0,929776485888251
-0,951056516295153
-0,968583161128631
-0,982287250728689
-0,992114701314478
-0,998026728428272
-1
-0,998026728428272
-0,992114701314478
-0,982287250728689
-0,968583161128631
-0,951056516295154
-0,929776485888252
-0,90482705246602
-0,876306680043864
-0,844327925502015
-0,809016994374948
-0,77051324277579
-0,728968627421412
-0,684547105928689
-0,63742398974869
-0,587785252292473
-0,535826794978997
-0,481753674101715
-0,425779291565072
-0,368124552684678
-0,309016994374948
-0,248689887164856
-0,187381314585724
-0,125333233564304
-0,0627905195293135
-4,89842541528951E-16
0,0627905195293143
0,125333233564305
0,187381314585725
0,248689887164855
0,309016994374949
0,368124552684679
0,425779291565073
0,481753674101715
0,535826794978995
0,587785252292473
0,637423989748689
0,684547105928688
0,72896862742141
0,770513242775789
0,809016994374947
0,844327925502015
0,876306680043863
0,90482705246602
0,929776485888251
0,951056516295153
0,968583161128631
0,982287250728689
0,992114701314478
0,998026728428272
1
0,998026728428272
0,992114701314478
0,982287250728689
0,968583161128631
0,951056516295154
0,929776485888251
0,904827052466019
0,876306680043863
0,844327925502015
0,809016994374947
0,770513242775789
0,728968627421411
0,684547105928689
0,63742398974869
0,587785252292474
0,535826794978997
0,481753674101716
0,425779291565074
0,368124552684678
0,309016994374948
0,248689887164856
0,187381314585726
0,125333233564304
0,0627905195293136
6,12303176911189E-16
-0,0627905195293124
-0,125333233564303
-0,187381314585725
-0,248689887164855
-0,309016994374949
-0,368124552684679
-0,425779291565073
-0,481753674101715
-0,535826794978996
-0,587785252292473
-0,637423989748689
-0,684547105928688
-0,728968627421413
-0,77051324277579
-0,809016994374948
-0,844327925502016
-0,876306680043864
-0,90482705246602
-0,929776485888251
-0,951056516295153
-0,968583161128631
-0,982287250728689
-0,992114701314478
-0,998026728428272
-1
-0,998026728428272
-0,992114701314478
-0,982287250728689
-0,968583161128631
-0,951056516295154
-0,92977648588825
-0,904827052466019
-0,876306680043863
-0,844327925502014
-0,809016994374947
-0,770513242775789
-0,728968627421411
-0,684547105928689
-0,63742398974869
-0,587785252292474
-0,535826794978998
-0,481753674101717
-0,425779291565074
-0,36812455268468
-0,30901699437495
-0,248689887164858
-0,187381314585728
-0,125333233564304
-0,0627905195293137
